"student_id","program_id","timestamp","GADS_1orig","GADS_2orig","GADS_3orig","GADS_4orig","GADS_10orig","GADS_11orig","GADS_12orig","GADS_13orig","GADS_1","GADS_2","GADS_3","GADS_4","GADS_10","GADS_11","GADS_12","GADS_13","GADS_sum_ans_4","GADS_sum_dep_4","SE01_conf_aprender","SE02_autonomia_aprender","SE14NEG_cuesta_ejercicios","SE14R_cuesta_ejercicios","SE03_resolver_ejercicios","SE04_estudiar_tiempo_necesario","SE15NEG_cuesta_clases","SE15R_cuesta_clases","SE06_entender_compleja","SE08_buscar_ayuda_autonomia","SE09_conf_aprobar","SE10_identif_baches","SE16NEG_cuesta_comparacion","SE16R_cuesta_comparacion","SE11_entender_clases","SE13_resiliencia","SE_t1","SEpos_t1","SENeg_t1","SENegR_t1","BPN01_AS","BPN02_AF","BPN03_RF","BPN04_CS","BPN05_AS","BPN06_AF","BPN07_RS","BPN08_RF","BPN09_CF","BPN10_RS","BPN11_CF","BPN12_CS","BPN_CS_t2","BPN_CF_t2","BPN_AS_t2","BPN_AF_t2","BPN_RS_t2","BPN_RF_t2","PERC_lastP_cat","PERC_lastP","SABE_NOTA_lastP","ESTUDIO_ANTICIPADO_cat","ESTUDIO_ANTICIPADO","VECES_ESTUDIO_cat","VECES_ESTUDIO","HORAS_ESTUDIO_cat","HORAS_ESTUDIO","ESTUDIARIA_MAS_cat","ESTUDIARIA_MAS","VER_VS_RESOLVER_APRENDER","VER_VS_RESOLVER_PRUEBAS","VER_VS_RESOLVER_TIEMPO"
"a13cfa32a4872db51c48a36b91d426",1730,"7/3/2024 11:57:12",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,5,6,2,5,5,6,6,6,2,5,6,6,5.538461538,5.8,2.333333333,4.666666667,5,2,1,5,5,1,5,1,2,5,1,5,5,1.5,5,1.5,5,1,"bien",4,"Si","1 semana antes",7,"5 o más veces",5,"entre 3 y 6 horas",3,"Igual",0,5,5,4
"7e697d1280ecd0ce58257d237d0488",1736,"6/26/2024 15:11:59",1,1,3,1,3,2,2,2,0,0,1,0,1,1,1,1,1,4,3,4,3,4,3,3,4,3,2,2,3,2,4,3,3,3,2.923076923,2.8,3.666666667,3.333333333,2,5,2,2,1,5,3,2,5,3,5,1,1.5,5,1.5,5,3,2,"muy mal",1,"No","1 día antes",1,"1 vez",1,"entre 1 y 3 horas",1,"Mucho más",2,4,4,6
"f01714ba6e20374aff81096e18b30f",1708,"7/1/2024 10:07:04",2,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,4,4,3,4,5,2,3,2,4,3,4,5,3,6,6,1,3,4,3.307692308,3.7,5,2,3,4,4,2,3,3,4,1,5,3,4,2,2,4.5,3,3.5,3.5,2.5,"muy mal",1,"No","entre 3 y 6 días antes",3,"5 o más veces",5,"entre 6 y 10 horas",6,"Más",1,3,4,3
"7ab3e12e39fdd29f455a6eaac16686",1708,"6/27/2024 12:56:28",2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,2,5,5,5,2,5,5,5,5,5,2,5,5,4,4.923076923,4.9,2,5,5,3,1,5,4,1,4,1,1,4,2,4,4.5,1.5,4.5,2,4,1,"muy bien",5,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Igual",0,5,5,6
"18764e323c45953ca4968cc1f0c040",1740,"7/1/2024 14:42:12",1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,3,5,4,3,3,5,4,3,3,5,4,5,3,4,3,4,3.846153846,4,3.666666667,3.333333333,3,4,3,4,3,4,4,3,4,4,3,2,3,3.5,3,4,4,3,"muy mal",1,"No","No estudié",0,"3 veces",3,"entre 3 y 6 horas",3,"Mucho más",2,5,5,1
"e2aa5e9ea5da182a3c8c75c9f3f964",1740,"7/1/2024 14:53:10",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,2,5,4,5,2,5,5,5,5,5,1,6,5,5,5.076923077,5,1.666666667,5.333333333,4,4,1,5,4,1,4,1,1,4,1,4,4.5,1,4,2.5,4,1,"más o menos",3,"Si","2 días antes",2,"2 veces",2,"entre 3 y 6 horas",3,"Más",1,5,5,4
"3923de937321fa2d17150353b02c13",1708,"6/24/2024 11:45:00",1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,4,4,5,2,4,5,4,3,3,4,4,4,5,2,4,3,3.538461538,3.9,4.666666667,2.333333333,4,5,3,3,3,2,4,1,4,3,4,3,3,4,3.5,3.5,3.5,2,"más o menos",3,"Si","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Mucho más",2,4,2,5
"59b788b6b9b85b6e05d45c35e9e7d6",1730,"7/3/2024 12:00:18",1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,4,5,4,3,3,4,4,3,3,5,3,5,4,3,4,3,3.692307692,3.9,4,3,3,4,1,3,3,1,5,1,4,5,3,2,2.5,3.5,3,2.5,5,1,"muy mal",1,"Si","entre 3 y 6 días antes",3,"3 veces",3,"entre 3 y 6 horas",3,"Mucho más",2,5,5,2
"8defefa9591676b739f52060aad482",1822,"6/26/2024 11:22:20",3,2,0,2,2,2,0,0,1,1,0,1,1,1,0,0,3,2,5,4,2,5,5,2,1,6,3,3,3,6,1,6,5,4,4.384615385,4,1.333333333,5.666666667,5,4,3,5,5,1,3,1,5,4,5,1,3,5,5,2.5,3.5,2,"muy mal",1,"No","1 día antes",1,"1 vez",1,"entre 1 y 3 horas",1,"Mucho más",2,5,5,3
"ef65f0df4a9665a34d8cd438ea110d",1708,"6/24/2024 11:45:08",2,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,0,5,6,3,4,4,6,3,4,6,6,5,6,5,2,4,5,4.846153846,5.3,3.666666667,3.333333333,5,5,1,4,5,2,5,1,3,5,3,3,3.5,3,5,3.5,5,1,"más o menos",3,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 3 y 6 horas",3,"Mucho más",2,6,6,2
"445d0f3cf2717d12d76fbab3ba96bb",1704,"6/25/2024 12:01:54",2,3,1,2,3,1,1,1,1,1,0,1,1,0,0,0,3,1,3,4,4,3,3,3,3,4,2,5,5,4,2,5,3,3,3.615384615,3.5,3,4,4,4,1,3,2,2,4,1,5,2,5,2,2.5,5,3,3,3,1,"más o menos",3,"No","2 días antes",2,"5 o más veces",5,"entre 10 y 15 horas",10,"Mucho más",2,6,3,3
"09a6f981b89949a9f306e89c419c24",1708,"6/27/2024 12:53:35",1,2,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,1,4,5,4,3,4,3,5,2,4,4,4,6,4,3,3,3,3.692307692,4,4.333333333,2.666666667,4,4,1,4,3,2,4,1,4,4,4,4,4,4,3.5,3,4,1,"bien",4,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Igual",0,4,4,4
"3940087a17193912491df284dcaf27",1736,"6/26/2024 15:16:20",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,4,2,3,4,3,6,5,4,3,4,4,4,4,4,3,4,3,4,1,4,2,2,5,1,4,4,4,2,3,4,2.5,3,4.5,1,"más o menos",3,"No","2 días antes",2,"3 veces",3,"entre 3 y 6 horas",3,"Más",1,4,5,5
"7815569e880c034e4b46efcba740b2",1740,"7/1/2024 14:39:48",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,4,5,5,5,2,5,5,5,2,5,5,5,5,5,2,5,5,4.307692308,5,5,2,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4.5,4,4,2.5,"más o menos",3,"Si","1 día antes",1,"1 vez",1,"entre 3 y 6 horas",3,"Mucho más",2,3,1,1
"3bf16eacf06ac11e7c8805e4893d17",1730,"7/3/2024 11:58:12",1,2,1,2,3,1,1,0,0,1,0,1,1,0,0,0,2,1,5,3,4,3,5,3,2,5,2,3,5,4,2,5,5,5,4.076923077,4,2.666666667,4.333333333,4,3,1,4,3,3,4,2,3,3,4,2,3,3.5,3.5,3,3.5,1.5,"muy mal",1,"Si","1 día antes",1,"3 veces",3,"entre 1 y 3 horas",1,"Mucho más",2,4,5,6
"369148f9f968a43045445abcb1f89a",1822,"6/26/2024 11:22:51",3,3,1,2,3,2,3,3,1,1,0,1,1,1,1,1,3,4,2,4,6,1,2,4,6,1,2,4,1,4,6,1,3,2,2.384615385,2.8,6,1,3,4,2,1,2,2,3,2,5,3,5,2,1.5,5,2.5,3,3,2,"muy mal",1,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 6 y 10 horas",6,"Más",1,3,3,2
"04c558f2ef830d2548f7053e637f59",1736,"6/26/2024 15:05:39",1,2,2,3,1,1,1,0,0,1,1,1,0,0,0,0,3,0,6,5,1,6,6,5,1,6,6,5,6,6,2,5,6,6,5.692307692,5.7,1.333333333,5.666666667,4,4,1,5,5,1,5,1,1,4,2,5,5,1.5,4.5,2.5,4.5,1,"bien",4,"No","2 días antes",2,"4 veces",4,"entre 3 y 6 horas",3,"Más",1,6,6,5
"67f53ee998b52362c44678c8e6c107",1704,"6/25/2024 11:58:55",1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,4,3,4,5,4,3,2,4,4,4,2,5,4,4,4,4.1,3.333333333,3.666666667,5,3,1,5,4,1,5,1,1,5,1,4,4.5,1,4.5,2,5,1,"mal",2,"No","entre 3 y 6 días antes",3,"5 o más veces",5,"entre 3 y 6 horas",3,"Más",1,6,6,6
"63995f4fd5dd5022b28381f517594b",1822,"6/24/2024 22:58:03",1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,2,5,5,6,3,4,5,4,4,4,2,5,5,5,4.769230769,4.8,2.333333333,4.666666667,5,3,1,5,5,1,5,1,3,5,2,3,4,2.5,5,2,5,1,"mal",2,"No","2 días antes",2,"5 o más veces",5,"entre 15 y 24 horas",15,"Mucho más",2,3,5,4
"f729cef22910b95a9997bcd52c67a6",1704,"6/25/2024 12:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,5,5,1,5,5,1,5,5,1,5,1,5,5,1,5,3,5,3,"muy bien",5,"No","entre 3 y 6 días antes",3,"5 o más veces",5,"entre 3 y 6 horas",3,"Más",1,6,6,5
"e7e3022cadbf898f9b4494319fc6dc",1708,"7/1/2024 10:11:14",2,2,1,2,1,0,1,0,1,1,0,1,0,0,0,0,3,0,5,5,4,3,6,4,4,3,5,4,5,5,4,3,5,4,4.384615385,4.8,4,3,4,4,2,5,5,3,4,2,3,4,4,3,4,3.5,4.5,3.5,4,2,"más o menos",3,"Si","2 semanas antes",14,"5 o más veces",5,"entre 10 y 15 horas",10,"Igual",0,6,6,4
"9f8fcb5934f321a03115a1c09cb18e",1822,"6/24/2024 11:16:16",2,1,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,1,3,4,5,2,2,4,4,3,3,4,4,3,3,4,2,2,3.076923077,3.1,4,3,4,3,2,3,4,3,2,2,3,3,3,3,3,3,4,3,2.5,2,"más o menos",3,"No","entre 3 y 6 días antes",3,"5 o más veces",5,"entre 1 y 3 horas",1,"Mucho más",2,6,6,2
"7242d0a3e438e5bed15a614a06f730",1704,"6/24/2024 15:56:02",2,2,1,2,2,1,1,1,1,1,0,1,1,0,0,0,3,1,4,2,4,3,3,4,4,3,2,3,3,4,4,3,4,3,3.153846154,3.2,4,3,3,2,2,3,3,3,4,2,3,3,4,3,3,3.5,3,2.5,3.5,2,"mal",2,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 3 y 6 horas",3,"Más",1,5,5,3
"f6ceeae8cd7e48886264d1903858ab",1708,"6/24/2024 11:43:46",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,5,5,4,2,5,5,5,6,5,1,6,5,4,5,4.9,1.666666667,5.333333333,5,3,1,4,4,2,4,2,1,4,2,4,4,1.5,4.5,2.5,4,1.5,"muy bien",5,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Igual",0,5,5,6
"6ea0db0f1d943920a93a0ccdc5fca0",1704,"6/25/2024 12:00:26",1,2,1,2,3,1,2,2,0,1,0,1,1,0,1,1,2,3,4,3,3,4,2,3,3,4,4,4,4,4,2,5,3,2,3.538461538,3.3,2.666666667,4.333333333,5,5,1,3,3,2,4,2,3,3,3,3,3,3,4,3.5,3.5,1.5,"bien",4,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 3 y 6 horas",3,"Mucho más",2,4,4,4
"09f23cf583018092ce1ecbfe977424",1708,"6/27/2024 12:54:55",1,2,2,3,1,2,0,1,0,1,1,1,0,1,0,0,3,1,5,6,5,2,3,6,4,3,4,6,3,6,4,3,5,6,4.461538462,5,4.333333333,2.666666667,2,3,1,2,4,3,1,1,4,1,1,3,2.5,2.5,3,3,1,1,"muy mal",1,"Si","entre 3 y 6 días antes",3,"3 veces",3,"entre 10 y 15 horas",10,"Igual",0,3,3,2
"1f03601f5ab09fe9a7dfb69b4ee304",1730,"7/3/2024 11:58:14",0,2,2,1,3,3,2,3,0,1,1,0,1,1,1,1,2,4,5,3,1,6,5,2,3,4,1,1,3,1,3,4,4,1,3.076923077,2.6,2.333333333,4.666666667,3,5,2,2,1,5,2,1,3,3,4,2,2,3.5,2,5,2.5,1.5,"muy mal",1,"No","No estudié",0,"1 vez",1,"entre 1 y 3 horas",1,"Igual",0,3,4,3
"72251b474f9f09d29170db2952565f",1730,"7/3/2024 12:02:50",1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,6,1,6,6,2,5,5,6,6,6,2,5,6,6,5.384615385,5.9,3.333333333,3.666666667,4,1,1,5,4,1,3,2,3,4,1,3,4,2,4,1,3.5,1.5,"más o menos",3,"Si","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Más",1,4,4,4
"c6541326271c3f5e6bd62ade4d9782",1822,"6/26/2024 11:25:38",2,3,1,3,2,1,2,1,1,1,0,1,1,0,1,0,3,2,4,5,3,4,4,6,3,4,4,3,4,5,3,4,3,4,4.153846154,4.2,3,4,3,3,2,2,3,4,4,2,3,3,3,3,2.5,3,3,3.5,3.5,2,"más o menos",3,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Mucho más",2,4,3,4
"7d67dac75e0b4afc1fefc63d99b376",1822,"6/26/2024 11:22:38",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,5,2,1,5,5,1,5,1,1,5,1,5,5,1,5,1.5,5,1,"muy bien",5,"No","2 días antes",2,"3 veces",3,"entre 1 y 3 horas",1,"Igual",0,6,6,6
"cb4723edd0c77e10f3f95fed91a9a6",1822,"6/26/2024 11:21:55",1,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,6,6,2,5,6,6,2,5,6,6,5,6,1,6,5,5,5.615384615,5.7,1.666666667,5.333333333,3,5,2,5,4,2,1,3,2,3,1,5,5,1.5,3.5,3.5,2,2.5,"muy bien",5,"No","3 semanas antes o más",21,"5 o más veces",5,"entre 15 y 24 horas",15,"Más",1,6,3,4
"1b45236b99ffb739b40b949c709701",1708,"7/1/2024 10:32:47",1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,4,5,2,5,5,4,2,5,5,5,6,5,2,5,5,4,4.846153846,4.8,2,5,4,4,4,4,3,4,4,2,1,4,3,4,4,2,3.5,4,4,3,"más o menos",3,"Si","entre 3 y 6 días antes",3,"4 veces",4,"entre 3 y 6 horas",3,"Igual",0,5,5,5
"ecd93785bb880d7c8a74b59d67aa59",1708,"7/1/2024 10:08:35",1,1,2,1,2,1,0,1,0,0,1,0,1,0,0,0,1,1,6,6,1,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,5,4,1,5,5,3,5,1,4,5,1,5,5,2.5,5,3.5,5,1,"muy bien",5,"Si","2 días antes",2,"2 veces",2,"entre 6 y 10 horas",6,"Igual",0,6,6,2
"6abcf95996ed58a09ad1fccb4aad55",1822,"6/26/2024 11:21:20",2,2,2,2,2,1,1,0,1,1,1,1,1,0,0,0,4,1,3,5,3,4,3,4,4,3,4,4,3,4,3,4,3,3,3.615384615,3.6,3.333333333,3.666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"mal",2,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 3 y 6 horas",3,"Mucho más",2,5,5,5
"0247862559b3ed4fbff068f63cb593",1822,"6/24/2024 11:12:12",2,3,1,2,3,1,1,1,1,1,0,1,1,0,0,0,3,1,4,4,3,4,4,6,3,4,3,5,2,5,4,3,3,6,4.076923077,4.2,3.333333333,3.666666667,4,3,1,3,4,2,4,4,4,3,3,3,3,3.5,4,2.5,3.5,2.5,"más o menos",3,"No","3 semanas antes o más",21,"5 o más veces",5,"entre 3 y 6 horas",3,"Más",1,6,6,5
"8fd9f7bd4bf642528be1a9380071d0",1736,"6/26/2024 15:12:54",1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,5,3,3,4,5,2,3,4,6,3,6,2,3,4,3,5,4,4,3,4,4,4,2,4,3,2,2,1,3,3,3,3,3.5,3,3.5,3,2.5,1.5,"más o menos",3,"No","entre 3 y 6 días antes",3,"5 o más veces",5,"entre 3 y 6 horas",3,"Mucho más",2,6,6,6
"5b91b72b4af397df5f66739c4bb89c",1822,"7/2/2024 21:06:43",2,3,2,3,2,2,3,3,1,1,1,1,1,1,1,1,4,4,2,4,3,4,3,5,6,1,5,1,1,3,4,3,3,4,3,3.1,4.333333333,2.666666667,3,1,3,2,2,4,3,2,5,4,5,2,2,5,2.5,2.5,3.5,2.5,"muy mal",1,"Si","entre 3 y 6 días antes",3,"4 veces",4,"entre 3 y 6 horas",3,"Mucho más",2,6,4,3
"c9b1e9d4a2bcb64989613893040f6d",1822,"6/24/2024 11:18:04",2,3,3,3,3,1,2,2,1,1,1,1,1,0,1,1,4,3,3,4,6,1,3,6,6,1,4,6,3,6,6,1,3,4,3.461538462,4.2,6,1,1,1,3,3,4,1,4,1,5,2,5,3,3,5,2.5,1,3,2,"mal",2,"Si","2 semanas antes",14,"5 o más veces",5,"más de 24 horas",24,"Mucho más",2,6,5,3
"ac49a57958c228fc68de1104cb7f07",1708,"6/27/2024 12:53:18",2,2,2,1,1,1,1,0,1,1,1,0,0,0,0,0,3,0,4,3,2,5,4,5,2,5,2,3,4,5,2,5,4,4,4.076923077,3.8,2,5,4,3,2,3,3,2,3,2,4,3,3,2,2.5,3.5,3.5,2.5,3,2,"mal",2,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 3 y 6 horas",3,"Mucho más",2,4,2,3
"7f659f5cef858eae931913211f6dcd",1704,"6/25/2024 11:59:25",2,2,0,1,2,1,1,2,1,1,0,0,1,0,0,1,2,2,3,4,4,3,3,4,4,3,3,4,3,5,5,2,4,4,3.461538462,3.7,4.333333333,2.666666667,4,3,1,3,3,2,4,1,4,4,3,3,3,3.5,3.5,2.5,4,1,"mal",2,"No","1 semana antes",7,"4 veces",4,"entre 6 y 10 horas",6,"Mucho más",2,3,3,2
"2d882c04e469b33dc371d18e047234",1708,"7/1/2024 10:06:55",2,3,2,2,3,1,2,2,1,1,1,1,1,0,1,1,4,3,2,3,6,1,2,5,5,2,1,4,1,4,6,1,3,4,2.538461538,2.9,5.666666667,1.333333333,4,5,5,1,5,4,3,2,5,3,5,2,1.5,5,4.5,4.5,3,3.5,"muy mal",1,"Si","1 semana antes",7,"5 o más veces",5,"entre 3 y 6 horas",3,"Más",1,3,4,5
"d2fa66ede6a51b81ccd47315035c62",1730,"7/3/2024 11:58:25",2,3,1,2,2,2,1,1,1,1,0,1,1,1,0,0,3,2,4,4,3,4,3,3,2,5,3,6,3,5,4,3,3,4,3.846153846,3.8,3,4,3,4,1,4,3,3,4,1,3,4,4,3,3.5,3.5,3,3.5,4,1,"mal",2,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 3 y 6 horas",3,"Más",1,4,2,2
"a93a08e2c4b4c7eb0c61fe01da5361",1822,"6/26/2024 13:52:04",2,1,2,1,1,1,2,1,1,0,1,0,0,0,1,0,2,1,4,3,5,2,4,5,4,3,3,5,3,4,3,4,3,3,3.538461538,3.7,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.5,"más o menos",3,"Si","entre 3 y 6 días antes",3,"3 veces",3,"entre 10 y 15 horas",10,"Más",1,4,4,4
"5eb763f2e25a3244a1004ea44587bd",1730,"7/3/2024 11:57:08",1,2,2,3,2,3,1,2,0,1,1,1,1,1,0,1,3,3,4,2,4,3,3,2,4,3,1,4,2,6,3,4,5,3,3.230769231,3.2,3.666666667,3.333333333,4,5,1,3,3,1,4,2,5,4,5,2,2.5,5,3.5,3,4,1.5,"más o menos",3,"Si","entre 3 y 6 días antes",3,"3 veces",3,"entre 3 y 6 horas",3,"Más",1,6,6,4
"c8408df6a133b833f8d9de59b610df",1704,"6/25/2024 12:02:05",1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,2,0,5,6,2,5,5,3,2,5,4,5,5,5,1,6,5,5,4.923076923,4.8,1.666666667,5.333333333,4,3,1,5,4,3,5,2,2,4,2,4,4.5,2,4,3,4.5,1.5,"más o menos",3,"No","2 días antes",2,"4 veces",4,"entre 6 y 10 horas",6,"Igual",0,6,6,6
"ce4a6b8dec77ccca992e652dea1dbb",1704,"6/25/2024 12:02:16",1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,2,0,5,6,2,5,4,5,2,5,5,4,5,6,4,3,4,4,4.692307692,4.8,2.666666667,4.333333333,3,1,4,5,5,3,5,2,2,4,2,4,4.5,2,4,2,4.5,3,"bien",4,"No","2 días antes",2,"4 veces",4,"entre 1 y 3 horas",1,"Mucho más",2,4,4,4
"ae222027c117910a5d08f19c53f728",1708,"6/27/2024 12:52:01",2,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,0,3,3,4,3,3,3,5,2,4,4,3,4,4,3,3,4,3.230769231,3.4,4.333333333,2.666666667,4,3,2,4,3,1,4,2,5,4,3,2,3,4,3.5,2,4,2,"mal",2,"No","1 semana antes",7,"3 veces",3,"entre 3 y 6 horas",3,"Mucho más",2,5,6,6
"37687c5448c58a398bd041f0218921",1708,"6/24/2024 11:43:43",2,3,2,2,2,0,2,1,1,1,1,1,1,0,1,0,4,2,4,3,3,4,3,2,4,3,2,4,3,3,2,5,3,3,3.230769231,3,3,4,4,3,4,3,3,5,3,2,4,4,4,2,2.5,4,3.5,4,3.5,3,"más o menos",3,"No","2 días antes",2,"2 veces",2,"entre 3 y 6 horas",3,"Mucho más",2,4,6,1
"876d52f357c9f2cf3be3ea67df0933",1740,"7/1/2024 14:40:41",1,1,2,1,1,1,2,3,0,0,1,0,0,0,1,1,1,2,3,5,3,4,3,4,4,3,3,3,3,3,3,4,3,3,3.384615385,3.3,3.333333333,3.666666667,4,3,5,3,3,2,4,4,5,3,5,2,2.5,5,3.5,2.5,3.5,4.5,"muy mal",1,"Si","entre 3 y 6 días antes",3,"3 veces",3,"entre 6 y 10 horas",6,"Igual",0,4,6,1
"aca17163dd1e8abf4fcf6f818ddea2",1740,"7/1/2024 14:42:42",3,3,2,3,2,3,3,3,1,1,1,1,1,1,1,1,4,4,2,2,5,2,2,2,3,4,2,5,2,2,6,1,2,2,2.307692308,2.3,4.666666667,2.333333333,4,2,4,2,2,3,4,4,4,4,4,2,2,4,3,2.5,4,4,"muy mal",1,"Si","1 semana antes",7,"5 o más veces",5,"entre 15 y 24 horas",15,"Mucho más",2,6,6,4
"c2156a3d9a900a757b5d4e44f4d3f7",1822,"6/26/2024 11:24:07",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,5,5,2,5,5,5,6,5,2,5,5,5,4.923076923,5,2.333333333,4.666666667,4,3,2,3,3,2,3,2,2,4,2,4,3.5,2,3.5,2.5,3.5,2,"bien",4,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Igual",0,3,6,6
"ec33669340613a30b2ccccb282d2ea",1704,"6/25/2024 12:03:13",1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,4,4,3,4,5,3,4,4,5,4,5,4,3,5,5,4.230769231,4.5,3.666666667,3.333333333,4,4,1,4,3,4,2,1,5,3,3,3,3.5,4,3.5,4,2.5,1,"mal",2,"No","2 semanas antes",14,"5 o más veces",5,"entre 15 y 24 horas",15,"Mucho más",2,6,6,2
"8bde6f6d2432d0bae93f49873bbb5e",1730,"7/3/2024 11:58:26",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,4,4,3,4,4,4,6,5,2,5,5,6,4.615384615,4.7,2.666666667,4.333333333,5,4,1,5,5,1,4,1,1,5,1,5,5,1,5,2.5,4.5,1,"bien",4,"Si","2 días antes",2,"5 o más veces",5,"entre 1 y 3 horas",1,"Más",1,6,6,6
"f043e4518f5b5bac26fc16590da8a8",1740,"7/1/2024 14:42:40",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,5,6,6,5,2,6,6,6,6,1,6,6,6,5.615384615,6,2.666666667,4.333333333,5,5,2,5,5,1,3,1,1,5,1,5,5,1,5,3,4,1.5,"bien",4,"Si","1 semana antes",7,"3 veces",3,"entre 10 y 15 horas",10,"Menos",-1,3,3,3
"e15abc517e4803521e88dd059176be",1822,"6/26/2024 11:21:02",2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,4,1,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3.769230769,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"más o menos",3,"Si","1 semana antes",7,"5 o más veces",5,"entre 6 y 10 horas",6,"Más",1,4,4,4
"674788054d2aaedb2eaa2f096fa9ef",1822,"6/26/2024 11:23:29",3,2,3,2,2,1,3,3,1,1,1,1,1,0,1,1,4,3,3,4,4,3,3,3,3,4,3,5,1,3,6,1,5,3,3.153846154,3.3,4.333333333,2.666666667,3,3,1,2,2,2,4,1,5,5,5,5,3.5,5,2.5,2.5,4.5,1,"muy mal",1,"No","1 semana antes",7,"5 o más veces",5,"entre 10 y 15 horas",10,"Mucho más",2,4,3,3
"abe892f245598d2f7573a67f0b2c41",1708,"7/1/2024 10:05:30",2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,4,3,4,5,4,3,4,5,5,5,5,2,6,6,4.461538462,5,4.333333333,2.666666667,5,2,1,4,5,1,5,1,4,5,3,3,3.5,3.5,5,1.5,5,1,"más o menos",3,"Si","2 semanas antes",14,"2 veces",2,"entre 3 y 6 horas",3,"Igual",0,3,4,5
"1383c6ec7542595f1bc520845f4b5c",1708,"6/27/2024 12:56:22",1,2,1,2,2,1,1,1,0,1,0,1,1,0,0,0,2,1,4,4,3,4,3,4,4,3,4,4,5,5,3,4,4,5,4.076923077,4.2,3.333333333,3.666666667,3,4,1,4,4,2,4,1,2,4,3,4,4,2.5,3.5,3,4,1,"bien",4,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Más",1,4,5,4
